date,produit_id,quantite_vendue,prix_unitaire,montant_total
2023-07-21,103,5,276.11,1380.5500000000002
2023-07-21,41,2,195.34,390.68
2023-07-21,81,7,860.02,6020.139999999999
2023-07-21,79,6,842.18,5053.08
2023-07-21,69,9,616.83,5551.47
2023-07-21,87,6,128.29,769.74
2023-07-21,49,7,128.86,902.0200000000001
2023-07-21,94,3,434.39,1303.17
2023-07-21,60,4,491.01,1964.04
2023-07-21,62,5,978.15,4890.75
2023-07-21,35,8,166.24,1329.92
2023-07-21,26,7,676.77,4737.389999999999
2023-07-21,66,9,421.3,3791.7000000000003
2023-07-21,17,6,290.58,1743.48
2023-07-21,28,5,416.0,2080.0
2023-07-21,24,7,847.41,5931.87
2023-07-21,43,6,201.16,1206.96
2023-07-21,50,4,891.34,3565.36
2023-07-21,20,4,293.45,1173.8
2023-07-21,14,10,401.77,4017.7
2023-07-21,34,5,96.63,483.15
2023-07-21,67,1,46.54,46.54
2023-07-21,6,1,832.16,832.16
2023-07-21,78,9,793.14,7138.26
2023-07-21,72,10,547.54,5475.4
2023-07-21,53,10,97.21,972.0999999999999
2023-07-21,70,10,820.08,8200.800000000001
2023-07-21,93,9,641.75,5775.75
2023-07-21,75,5,832.48,4162.4
2023-07-21,63,7,169.79,1188.53
2023-07-21,83,10,748.88,7488.8
2023-07-21,100,1,174.71,174.71
2023-07-21,98,2,149.07,298.14
2023-07-21,95,10,368.97,3689.7000000000003
2023-07-21,103,5,276.11,1380.5500000000002
2023-07-21,3,3,201.96,605.88
2023-07-21,2,5,318.39,1591.9499999999998
2023-07-21,64,10,719.57,7195.700000000001
2023-07-21,18,10,604.72,6047.200000000001
2023-07-21,22,8,168.85,1350.8
2023-07-21,68,7,733.32,5133.240000000001
2023-07-21,84,6,446.93,2681.58
2023-07-21,59,10,152.23,1522.3
2023-07-21,23,6,555.48,3332.88
2023-07-21,66,8,421.3,3370.4
2023-07-21,75,6,832.48,4994.88
2023-07-21,98,3,149.07,447.21
2023-07-21,79,1,842.18,842.18
2023-07-21,53,5,97.21,486.04999999999995
2023-07-21,92,2,969.22,1938.44
2023-07-21,17,1,290.58,290.58
2023-07-21,63,7,169.79,1188.53
2023-07-21,45,4,870.52,3482.08
2023-07-21,91,10,223.18,2231.8
2023-07-21,68,7,733.32,5133.240000000001
2023-07-21,61,7,813.34,5693.38
2023-07-21,43,8,201.16,1609.28
2023-07-21,71,9,370.69,3336.21
2023-07-21,27,6,306.44,1838.6399999999999
2023-07-21,19,7,622.88,4360.16
2023-07-21,73,2,66.64,133.28
2023-07-21,69,1,616.83,616.83
2023-07-21,39,7,694.49,4861.43
2023-07-21,101,10,800.82,8008.200000000001
2023-07-21,29,5,356.09,1780.4499999999998
2023-07-21,10,5,690.97,3454.8500000000004
2023-07-21,44,5,236.52,1182.6000000000001
2023-07-21,95,8,368.97,2951.76
2023-07-21,86,6,560.99,3365.94
2023-07-21,40,4,679.48,2717.92
2023-07-21,35,3,166.24,498.72
2023-07-21,82,4,384.86,1539.44
2023-07-21,59,10,152.23,1522.3
2023-07-21,97,10,741.22,7412.200000000001
2023-07-21,27,1,306.44,306.44
2023-07-21,22,9,168.85,1519.6499999999999
2023-07-21,64,4,719.57,2878.28
2023-07-21,67,8,46.54,372.32
2023-07-21,57,10,559.52,5595.2
2023-07-21,87,10,128.29,1282.8999999999999
2023-07-21,58,4,438.19,1752.76
2023-07-21,45,3,870.52,2611.56
2023-07-21,56,4,283.81,1135.24
2023-07-21,1,2,620.21,1240.42
2023-07-21,89,9,789.29,7103.61
2023-07-21,15,8,898.16,7185.28
2023-07-21,33,10,264.73,2647.3
2023-07-21,39,10,694.49,6944.9
2023-07-21,7,5,951.34,4756.7
2023-07-21,77,6,500.37,3002.2200000000003
2023-07-21,28,8,416.0,3328.0
2023-07-21,94,9,434.39,3909.5099999999998
2023-07-21,8,10,694.39,6943.9
2023-07-21,46,5,566.65,2833.25
2023-07-21,44,4,236.52,946.08
2023-07-21,98,7,149.07,1043.49
2023-07-21,37,8,56.42,451.36
2023-07-21,74,1,565.28,565.28
2023-07-21,85,2,249.75,499.5
2023-07-21,23,2,555.48,1110.96
2023-07-21,51,7,750.63,5254.41
2023-07-21,102,9,436.37,3927.33
2023-07-21,63,5,169.79,848.9499999999999
2023-07-21,50,7,891.34,6239.38
2023-07-21,20,9,293.45,2641.0499999999997
2023-07-21,17,10,290.58,2905.7999999999997
2023-07-21,4,3,469.94,1409.82
2023-07-21,76,10,890.23,8902.3
2023-07-21,68,8,733.32,5866.56
2023-07-21,38,7,274.3,1920.1000000000001
2023-07-21,50,5,891.34,4456.7
2023-07-21,92,4,969.22,3876.88
2023-07-21,71,9,370.69,3336.21
2023-07-21,67,3,46.54,139.62
2023-07-21,101,5,800.82,4004.1000000000004
2023-07-21,13,10,884.87,8848.7
2023-07-21,39,6,694.49,4166.9400000000005
2023-07-21,61,5,813.34,4066.7000000000003
2023-07-21,10,7,690.97,4836.79
2023-07-21,18,1,604.72,604.72
2023-07-21,28,6,416.0,2496.0
2023-07-21,98,6,149.07,894.42
2023-07-21,16,1,399.38,399.38
2023-07-21,8,8,694.39,5555.12
2023-07-21,82,8,384.86,3078.88
2023-07-21,35,6,166.24,997.44
2023-07-21,75,2,832.48,1664.96
2023-07-21,66,9,421.3,3791.7000000000003
2023-07-21,7,3,951.34,2854.02
2023-07-21,33,10,264.73,2647.3
2023-07-21,27,8,306.44,2451.52
2023-07-21,39,8,694.49,5555.92
2023-07-21,90,4,129.01,516.04
2023-07-21,72,6,547.54,3285.24
2023-07-21,73,8,66.64,533.12
2023-07-21,77,7,500.37,3502.59
2023-07-21,61,10,813.34,8133.400000000001
2023-07-21,32,5,729.52,3647.6
2023-07-21,91,9,223.18,2008.6200000000001
2023-07-21,30,10,989.05,9890.5
2023-07-21,82,7,384.86,2694.02
2023-07-21,70,4,820.08,3280.32
2023-07-21,55,1,520.75,520.75
2023-07-21,101,3,800.82,2402.46
2023-07-21,102,7,436.37,3054.59
2023-07-21,80,9,952.98,8576.82
2023-07-21,72,5,547.54,2737.7
2023-07-21,54,8,13.01,104.08
2023-07-21,8,4,694.39,2777.56
2023-07-21,28,3,416.0,1248.0
2023-07-21,43,9,201.16,1810.44
2023-07-21,77,2,500.37,1000.74
2023-07-21,4,2,469.94,939.88
2023-07-21,63,3,169.79,509.37
2023-07-21,20,2,293.45,586.9
2023-07-21,61,7,813.34,5693.38
2023-07-21,90,6,129.01,774.06
2023-07-21,34,2,96.63,193.26
2023-07-21,96,6,669.79,4018.74
2023-07-21,5,6,226.95,1361.6999999999998
2023-07-21,98,1,149.07,149.07
2023-07-21,73,2,66.64,133.28
2023-07-21,93,4,641.75,2567.0
2023-07-21,85,3,249.75,749.25
2023-07-21,70,10,820.08,8200.800000000001
2023-07-21,103,2,276.11,552.22
2023-07-21,69,8,616.83,4934.64
2023-07-21,96,4,669.79,2679.16
2023-07-21,42,4,514.3,2057.2
2023-07-21,65,4,239.82,959.28
2023-07-21,39,3,694.49,2083.4700000000003
2023-07-21,56,2,283.81,567.62
2023-07-21,104,2,748.03,1496.06
2023-07-21,8,6,694.39,4166.34
2023-07-21,105,1,982.1,982.1
2023-07-21,8,3,694.39,2083.17
2023-07-21,43,6,201.16,1206.96
2023-07-21,100,6,174.71,1048.26
2023-07-21,83,9,748.88,6739.92
2023-07-21,104,9,748.03,6732.2699999999995
2023-07-21,86,6,560.99,3365.94
2023-07-21,10,5,690.97,3454.8500000000004
2023-07-21,1,9,620.21,5581.89
2023-07-21,26,3,676.77,2030.31
2023-07-21,4,2,469.94,939.88
2023-07-21,31,4,893.41,3573.64
2023-07-21,77,5,500.37,2501.85
2023-07-21,53,10,97.21,972.0999999999999
2023-07-21,23,6,555.48,3332.88
2023-07-21,5,8,226.95,1815.6
2023-07-21,60,4,491.01,1964.04
2023-07-21,14,8,401.77,3214.16
2023-07-21,30,4,989.05,3956.2
2023-07-21,99,9,934.2,8407.800000000001
2023-07-21,17,5,290.58,1452.8999999999999
2023-07-21,20,2,293.45,586.9
2023-07-21,65,4,239.82,959.28
2023-07-21,63,2,169.79,339.58
2023-07-21,80,2,952.98,1905.96
2023-07-21,61,2,813.34,1626.68
2023-07-21,27,9,306.44,2757.96
2023-07-21,15,8,898.16,7185.28
2023-07-21,47,4,353.48,1413.92
2023-07-21,28,3,416.0,1248.0
2023-07-21,2,3,318.39,955.17
2023-07-21,50,3,891.34,2674.02
2023-07-21,67,8,46.54,372.32
2023-07-21,62,3,978.15,2934.45
2023-07-21,37,6,56.42,338.52
2023-07-21,61,6,813.34,4880.04
2023-07-21,67,8,46.54,372.32
2023-07-21,85,7,249.75,1748.25
2023-07-21,104,7,748.03,5236.21
2023-07-21,32,9,729.52,6565.68
2023-07-21,79,1,842.18,842.18
2023-07-21,104,10,748.03,7480.299999999999
2023-07-21,10,10,690.97,6909.700000000001
2023-07-21,23,7,555.48,3888.36
2023-07-21,54,5,13.01,65.05
2023-07-21,78,5,793.14,3965.7
2023-07-21,88,3,824.19,2472.57
2023-07-21,29,10,356.09,3560.8999999999996
2023-07-21,32,2,729.52,1459.04
2023-07-21,77,9,500.37,4503.33
2023-07-21,90,5,129.01,645.05
2023-07-21,27,7,306.44,2145.08
2023-07-21,34,6,96.63,579.78
2023-07-21,58,1,438.19,438.19
2023-07-21,33,1,264.73,264.73
2023-07-21,98,4,149.07,596.28
2023-07-21,68,2,733.32,1466.64
2023-07-21,75,7,832.48,5827.360000000001
2023-07-21,38,6,274.3,1645.8000000000002
2023-07-21,7,7,951.34,6659.38
2023-07-21,39,7,694.49,4861.43
2023-07-21,19,6,622.88,3737.2799999999997
2023-07-21,47,8,353.48,2827.84
2023-07-21,73,4,66.64,266.56
2023-07-21,103,9,276.11,2484.9900000000002
2023-07-21,60,10,491.01,4910.1
2023-07-21,49,5,128.86,644.3000000000001
2023-07-21,11,1,480.35,480.35
2023-07-21,58,5,438.19,2190.95
2023-07-21,93,10,641.75,6417.5
2023-07-21,64,1,719.57,719.57
2023-07-21,42,3,514.3,1542.8999999999999
2023-07-21,104,6,748.03,4488.18
2023-07-21,23,6,555.48,3332.88
2023-07-21,70,8,820.08,6560.64
2023-07-21,33,10,264.73,2647.3
2023-07-21,52,9,273.99,2465.91
2023-07-21,84,10,446.93,4469.3
2023-07-21,92,2,969.22,1938.44
2023-07-21,73,3,66.64,199.92000000000002
2023-07-21,60,1,491.01,491.01
2023-07-21,80,1,952.98,952.98
2023-07-21,37,7,56.42,394.94
2023-07-21,50,6,891.34,5348.04
2023-07-21,77,7,500.37,3502.59
2023-07-21,61,2,813.34,1626.68
2023-07-21,74,8,565.28,4522.24
2023-07-21,22,6,168.85,1013.0999999999999
2023-07-21,94,4,434.39,1737.56
2023-07-21,87,5,128.29,641.4499999999999
2023-07-21,12,9,313.23,2819.07
2023-07-21,88,5,824.19,4120.950000000001
2023-07-21,40,4,679.48,2717.92
2023-07-21,31,8,893.41,7147.28
2023-07-21,79,8,842.18,6737.44
2023-07-21,100,6,174.71,1048.26
2023-07-21,22,1,168.85,168.85
2023-07-21,68,2,733.32,1466.64
2023-07-21,65,7,239.82,1678.74
2023-07-21,60,10,491.01,4910.1
2023-07-21,42,4,514.3,2057.2
2023-07-21,9,2,325.17,650.34
2023-07-21,80,10,952.98,9529.8
2023-07-21,24,3,847.41,2542.23
2023-07-21,105,7,982.1,6874.7
2023-07-21,81,8,860.02,6880.16
2023-07-21,37,5,56.42,282.1
2023-07-21,92,4,969.22,3876.88
2023-07-21,91,3,223.18,669.54
2023-07-21,75,5,832.48,4162.4
2023-07-21,19,4,622.88,2491.52
2023-07-21,8,6,694.39,4166.34
2023-07-21,54,9,13.01,117.09
2023-07-21,85,3,249.75,749.25
2023-07-21,12,7,313.23,2192.61
2023-07-21,58,2,438.19,876.38
2023-07-21,26,3,676.77,2030.31
2023-07-21,90,4,129.01,516.04
2023-07-21,48,7,576.19,4033.3300000000004
2023-07-21,56,6,283.81,1702.8600000000001
2023-07-21,62,2,978.15,1956.3
2023-07-21,35,5,166.24,831.2
2023-07-21,36,1,683.51,683.51
2023-07-21,65,4,239.82,959.28
2023-07-21,66,1,421.3,421.3
2023-07-21,92,6,969.22,5815.32
2023-07-21,33,2,264.73,529.46
2023-07-21,4,6,469.94,2819.64
2023-07-21,99,7,934.2,6539.400000000001
2023-07-21,83,9,748.88,6739.92
2023-07-21,78,7,793.14,5551.98
2023-07-21,18,6,604.72,3628.32
2023-07-21,90,2,129.01,258.02
2023-07-21,5,7,226.95,1588.6499999999999
2023-07-21,100,9,174.71,1572.39
2023-07-21,25,1,751.81,751.81
2023-07-21,55,4,520.75,2083.0
2023-07-21,88,1,824.19,824.19
2023-07-21,64,4,719.57,2878.28
2023-07-21,85,5,249.75,1248.75
2023-07-21,101,2,800.82,1601.64
2023-07-21,54,7,13.01,91.07
2023-07-21,95,1,368.97,368.97
2023-07-21,15,7,898.16,6287.12
2023-07-21,104,3,748.03,2244.09
2023-07-21,77,8,500.37,4002.96
2023-07-21,40,6,679.48,4076.88
2023-07-21,85,10,249.75,2497.5
2023-07-21,36,9,683.51,6151.59
2023-07-21,5,2,226.95,453.9
2023-07-21,55,4,520.75,2083.0
2023-07-21,39,3,694.49,2083.4700000000003
2023-07-21,13,8,884.87,7078.96
2023-07-21,75,3,832.48,2497.44
2023-07-21,87,3,128.29,384.87
2023-07-21,37,4,56.42,225.68
2023-07-21,3,8,201.96,1615.68
2023-07-21,85,7,249.75,1748.25
2023-07-21,93,3,641.75,1925.25
2023-07-21,44,3,236.52,709.5600000000001
2023-07-21,58,10,438.19,4381.9
2023-07-21,80,6,952.98,5717.88
2023-07-21,33,1,264.73,264.73
2023-07-21,92,6,969.22,5815.32
2023-07-21,46,7,566.65,3966.5499999999997
2023-07-21,83,6,748.88,4493.28
2023-07-21,14,3,401.77,1205.31
2023-07-21,12,2,313.23,626.46
2023-07-21,54,3,13.01,39.03
2023-07-21,36,1,683.51,683.51
2023-07-21,68,9,733.32,6599.88
2023-07-21,64,9,719.57,6476.13
2023-07-21,38,3,274.3,822.9000000000001
2023-07-21,60,2,491.01,982.02
2023-07-21,52,2,273.99,547.98
2023-07-21,4,10,469.94,4699.4
2023-07-21,103,2,276.11,552.22
2023-07-21,27,4,306.44,1225.76
2023-07-21,65,10,239.82,2398.2
2023-07-21,102,1,436.37,436.37
2023-07-21,66,8,421.3,3370.4
2023-07-21,87,9,128.29,1154.61
2023-07-21,93,10,641.75,6417.5
2023-07-21,91,7,223.18,1562.26
2023-07-21,89,2,789.29,1578.58
2023-07-21,36,1,683.51,683.51
2023-07-21,92,3,969.22,2907.66
2023-07-21,17,7,290.58,2034.06
2023-07-21,72,4,547.54,2190.16
2023-07-21,18,1,604.72,604.72
2023-07-21,5,8,226.95,1815.6
2023-07-21,57,1,559.52,559.52
2023-07-21,53,8,97.21,777.68
2023-07-21,41,9,195.34,1758.06
2023-07-21,42,10,514.3,5143.0
2023-07-21,43,7,201.16,1408.12
2023-07-21,66,4,421.3,1685.2
2023-07-21,103,2,276.11,552.22
2023-07-21,36,3,683.51,2050.5299999999997
2023-07-21,68,1,733.32,733.32
2023-07-21,76,3,890.23,2670.69
2023-07-21,43,5,201.16,1005.8
2023-07-21,80,8,952.98,7623.84
2023-07-21,8,4,694.39,2777.56
2023-07-21,64,6,719.57,4317.42
2023-07-21,55,2,520.75,1041.5
2023-07-21,40,1,679.48,679.48
2023-07-21,38,6,274.3,1645.8000000000002
2023-07-21,20,10,293.45,2934.5
2023-07-21,49,3,128.86,386.58000000000004
2023-07-21,39,6,694.49,4166.9400000000005
2023-07-21,21,1,524.23,524.23
2023-07-21,34,6,96.63,579.78
2023-07-21,24,6,847.41,5084.46
2023-07-21,59,9,152.23,1370.07
2023-07-21,45,1,870.52,870.52
2023-07-21,14,7,401.77,2812.39
2023-07-21,85,10,249.75,2497.5
2023-07-21,37,8,56.42,451.36
2023-07-21,98,10,149.07,1490.6999999999998
2023-07-21,1,6,620.21,3721.26
2023-07-21,82,4,384.86,1539.44
2023-07-21,7,1,951.34,951.34
2023-07-21,81,3,860.02,2580.06
2023-07-21,6,1,832.16,832.16
2023-07-21,11,8,480.35,3842.8
2023-07-21,105,1,982.1,982.1
2023-07-21,92,1,969.22,969.22
2023-07-21,56,3,283.81,851.4300000000001
2023-07-21,27,1,306.44,306.44
2023-07-21,75,4,832.48,3329.92
2023-07-21,95,10,368.97,3689.7000000000003
2023-07-21,59,9,152.23,1370.07
2023-07-21,66,7,421.3,2949.1
2023-07-21,64,7,719.57,5036.990000000001
2023-07-21,41,9,195.34,1758.06
2023-07-21,99,3,934.2,2802.6000000000004
2023-07-21,9,2,325.17,650.34
2023-07-21,84,1,446.93,446.93
2023-07-21,50,1,891.34,891.34
2023-07-21,34,7,96.63,676.41
2023-07-21,35,9,166.24,1496.16
2023-07-21,53,5,97.21,486.04999999999995
2023-07-21,77,6,500.37,3002.2200000000003
2023-07-21,82,8,384.86,3078.88
2023-07-21,73,8,66.64,533.12
2023-07-21,75,8,832.48,6659.84
2023-07-21,72,1,547.54,547.54
2023-07-21,37,2,56.42,112.84
2023-07-21,32,5,729.52,3647.6
2023-07-21,5,10,226.95,2269.5
2023-07-21,50,2,891.34,1782.68
2023-07-21,95,5,368.97,1844.8500000000001
2023-07-21,12,10,313.23,3132.3
2023-07-21,55,7,520.75,3645.25
2023-07-21,84,8,446.93,3575.44
2023-07-21,23,4,555.48,2221.92
2023-07-21,42,1,514.3,514.3
2023-07-21,46,6,566.65,3399.8999999999996
2023-07-21,75,2,832.48,1664.96
2023-07-21,96,10,669.79,6697.9
2023-07-21,83,2,748.88,1497.76
2023-07-21,65,4,239.82,959.28
2023-07-21,50,3,891.34,2674.02
2023-07-21,55,4,520.75,2083.0
2023-07-21,100,1,174.71,174.71
2023-07-21,5,6,226.95,1361.6999999999998
2023-07-21,86,5,560.99,2804.95
2023-07-21,85,5,249.75,1248.75
2023-07-21,64,5,719.57,3597.8500000000004
2023-07-21,32,4,729.52,2918.08
2023-07-21,60,10,491.01,4910.1
2023-07-21,7,7,951.34,6659.38
2023-07-21,30,6,989.05,5934.299999999999
2023-07-21,42,9,514.3,4628.7
2023-07-21,8,1,694.39,694.39
2023-07-21,59,8,152.23,1217.84
2023-07-21,52,3,273.99,821.97
2023-07-21,50,5,891.34,4456.7
2023-07-21,16,1,399.38,399.38
2023-07-21,3,8,201.96,1615.68
2023-07-21,64,6,719.57,4317.42
2023-07-21,60,2,491.01,982.02
2023-07-21,25,2,751.81,1503.62
2023-07-21,82,8,384.86,3078.88
2023-07-21,90,7,129.01,903.0699999999999
2023-07-21,84,9,446.93,4022.37
2023-07-21,5,8,226.95,1815.6
2023-07-21,43,7,201.16,1408.12
2023-07-21,64,4,719.57,2878.28
2023-07-21,20,4,293.45,1173.8
2023-07-21,57,5,559.52,2797.6
2023-07-21,44,6,236.52,1419.1200000000001
2023-07-21,77,10,500.37,5003.7
2023-07-21,73,9,66.64,599.76
2023-07-21,55,10,520.75,5207.5
2023-07-21,100,4,174.71,698.84
2023-07-21,23,2,555.48,1110.96
2023-07-21,101,1,800.82,800.82
2023-07-21,105,4,982.1,3928.4
2023-07-21,19,10,622.88,6228.8
2023-07-21,92,7,969.22,6784.54
2023-07-21,61,7,813.34,5693.38
2023-07-21,96,2,669.79,1339.58
2023-07-21,55,10,520.75,5207.5
2023-07-21,62,10,978.15,9781.5
2023-07-21,15,1,898.16,898.16
2023-07-21,86,6,560.99,3365.94
2023-07-21,26,6,676.77,4060.62
2023-07-21,19,2,622.88,1245.76
2023-07-21,35,2,166.24,332.48
2023-07-21,59,3,152.23,456.68999999999994
2023-07-21,83,8,748.88,5991.04
2023-07-21,93,10,641.75,6417.5
2023-07-21,24,5,847.41,4237.05
2023-07-21,105,7,982.1,6874.7
2023-07-21,103,8,276.11,2208.88
2023-07-21,16,10,399.38,3993.8
2023-07-21,32,10,729.52,7295.2
2023-07-21,67,1,46.54,46.54
2023-07-21,56,4,283.81,1135.24
2023-07-21,53,2,97.21,194.42
2023-07-21,22,6,168.85,1013.0999999999999
2023-07-21,76,2,890.23,1780.46
2023-07-21,36,6,683.51,4101.0599999999995
2023-07-21,42,9,514.3,4628.7
2023-07-21,99,5,934.2,4671.0
2023-07-21,63,10,169.79,1697.8999999999999
2023-07-21,53,9,97.21,874.89
2023-07-21,35,6,166.24,997.44
2023-07-21,100,5,174.71,873.5500000000001
2023-07-21,50,10,891.34,8913.4
2023-07-21,52,10,273.99,2739.9
2023-07-21,86,6,560.99,3365.94
2023-07-21,2,10,318.39,3183.8999999999996
2023-07-21,38,6,274.3,1645.8000000000002
2023-07-21,70,2,820.08,1640.16
2023-07-21,69,6,616.83,3700.9800000000005
2023-07-21,103,9,276.11,2484.9900000000002
2023-07-21,90,8,129.01,1032.08
2023-07-21,23,2,555.48,1110.96
2023-07-21,71,1,370.69,370.69
2023-07-21,96,2,669.79,1339.58
2023-07-21,47,1,353.48,353.48
2023-07-21,16,9,399.38,3594.42
2023-07-21,55,6,520.75,3124.5
2023-07-21,10,9,690.97,6218.7300000000005
2023-07-21,7,2,951.34,1902.68
2023-07-21,103,8,276.11,2208.88
2023-07-21,66,3,421.3,1263.9
2023-07-21,64,5,719.57,3597.8500000000004
2023-07-21,37,9,56.42,507.78000000000003
2023-07-21,62,7,978.15,6847.05
2023-07-21,52,3,273.99,821.97
2023-07-21,17,9,290.58,2615.22
2023-07-21,53,1,97.21,97.21
2023-07-21,2,10,318.39,3183.8999999999996
2023-07-21,1,3,620.21,1860.63
2023-07-21,70,8,820.08,6560.64
2023-07-21,46,4,566.65,2266.6
2023-07-21,72,5,547.54,2737.7
2023-07-21,13,3,884.87,2654.61
2023-07-21,92,10,969.22,9692.2
2023-07-21,73,10,66.64,666.4
2023-07-21,8,9,694.39,6249.51
2023-07-21,26,8,676.77,5414.16
2023-07-21,87,1,128.29,128.29
2023-07-21,68,10,733.32,7333.200000000001
2023-07-21,2,10,318.39,3183.8999999999996
2023-07-21,1,6,620.21,3721.26
2023-07-21,104,3,748.03,2244.09
2023-07-21,90,1,129.01,129.01
2023-07-21,76,1,890.23,890.23
2023-07-21,68,2,733.32,1466.64
2023-07-21,84,9,446.93,4022.37
2023-07-21,35,9,166.24,1496.16
2023-07-21,34,9,96.63,869.67
2023-07-21,4,3,469.94,1409.82
2023-07-21,18,2,604.72,1209.44
2023-07-21,67,8,46.54,372.32
2023-07-21,56,7,283.81,1986.67
2023-07-21,18,7,604.72,4233.04
2023-07-21,9,2,325.17,650.34
2023-07-21,72,2,547.54,1095.08
2023-07-21,8,1,694.39,694.39
2023-07-21,89,5,789.29,3946.45
2023-07-21,23,1,555.48,555.48
2023-07-21,90,6,129.01,774.06
2023-07-21,103,2,276.11,552.22
2023-07-21,99,7,934.2,6539.400000000001
2023-07-21,40,9,679.48,6115.32
2023-07-21,86,1,560.99,560.99
2023-07-21,68,7,733.32,5133.240000000001
2023-07-21,34,2,96.63,193.26
2023-07-21,5,4,226.95,907.8
2023-07-21,85,4,249.75,999.0
2023-07-21,93,6,641.75,3850.5
2023-07-21,26,4,676.77,2707.08
2023-07-21,53,7,97.21,680.4699999999999
2023-07-21,4,6,469.94,2819.64
2023-07-21,63,3,169.79,509.37
2023-07-21,48,6,576.19,3457.1400000000003
2023-07-21,70,6,820.08,4920.4800000000005
2023-07-21,89,10,789.29,7892.9
2023-07-21,45,3,870.52,2611.56
2023-07-21,86,6,560.99,3365.94
2023-07-21,14,2,401.77,803.54
2023-07-21,73,8,66.64,533.12
2023-07-21,39,7,694.49,4861.43
2023-07-21,36,7,683.51,4784.57
2023-07-21,60,3,491.01,1473.03
2023-07-21,101,5,800.82,4004.1000000000004
2023-07-21,47,8,353.48,2827.84
2023-07-21,79,10,842.18,8421.8
2023-07-21,67,2,46.54,93.08
2023-07-21,55,10,520.75,5207.5
2023-07-21,19,7,622.88,4360.16
2023-07-21,100,2,174.71,349.42
2023-07-21,1,8,620.21,4961.68
2023-07-21,78,8,793.14,6345.12
2023-07-21,102,4,436.37,1745.48
2023-07-21,54,3,13.01,39.03
2023-07-21,44,7,236.52,1655.64
2023-07-21,16,9,399.38,3594.42
2023-07-21,23,3,555.48,1666.44
2023-07-21,94,2,434.39,868.78
2023-07-21,37,1,56.42,56.42
2023-07-21,57,5,559.52,2797.6
2023-07-21,35,5,166.24,831.2
2023-07-21,66,5,421.3,2106.5
2023-07-21,3,9,201.96,1817.64
2023-07-21,41,8,195.34,1562.72
2023-07-21,25,3,751.81,2255.43
2023-07-21,48,10,576.19,5761.900000000001
2023-07-21,86,10,560.99,5609.9
2023-07-21,28,4,416.0,1664.0
2023-07-21,2,9,318.39,2865.5099999999998
2023-07-21,1,1,620.21,620.21
2023-07-21,76,3,890.23,2670.69
2023-07-21,71,10,370.69,3706.9
2023-07-21,57,9,559.52,5035.68
2023-07-21,51,8,750.63,6005.04
2023-07-21,17,1,290.58,290.58
2023-07-21,8,7,694.39,4860.73
2023-07-21,94,1,434.39,434.39
2023-07-21,5,2,226.95,453.9
2023-07-21,42,6,514.3,3085.7999999999997
2023-07-21,82,3,384.86,1154.58
2023-07-21,59,5,152.23,761.15
2023-07-21,68,8,733.32,5866.56
2023-07-21,79,9,842.18,7579.62
2023-07-21,50,7,891.34,6239.38
2023-07-21,105,7,982.1,6874.7
2023-07-21,54,5,13.01,65.05
2023-07-21,20,2,293.45,586.9
2023-07-21,81,7,860.02,6020.139999999999
2023-07-21,60,5,491.01,2455.05
2023-07-21,65,6,239.82,1438.92
2023-07-21,61,5,813.34,4066.7000000000003
2023-07-21,49,7,128.86,902.0200000000001
2023-07-21,10,8,690.97,5527.76
2023-07-21,81,8,860.02,6880.16
2023-07-21,56,3,283.81,851.4300000000001
2023-07-21,47,9,353.48,3181.32
2023-07-21,59,10,152.23,1522.3
2023-07-21,98,9,149.07,1341.6299999999999
2023-07-21,9,2,325.17,650.34
2023-07-21,66,5,421.3,2106.5
2023-07-21,100,9,174.71,1572.39
2023-07-21,32,6,729.52,4377.12
2023-07-21,69,9,616.83,5551.47
2023-07-21,42,8,514.3,4114.4
2023-07-21,57,4,559.52,2238.08
2023-07-21,90,7,129.01,903.0699999999999
2023-07-21,36,5,683.51,3417.55
2023-07-21,60,2,491.01,982.02
2023-07-21,38,4,274.3,1097.2
2023-07-21,47,2,353.48,706.96
2023-07-21,6,1,832.16,832.16
2023-07-21,39,10,694.49,6944.9
2023-07-21,46,10,566.65,5666.5
2023-07-21,38,2,274.3,548.6
2023-07-21,2,2,318.39,636.78
2023-07-21,28,5,416.0,2080.0
2023-07-21,58,1,438.19,438.19
2023-07-21,15,2,898.16,1796.32
2023-07-21,96,9,669.79,6028.11
2023-07-21,23,7,555.48,3888.36
2023-07-21,62,6,978.15,5868.9
2023-07-21,4,1,469.94,469.94
2023-07-21,43,6,201.16,1206.96
2023-07-21,8,8,694.39,5555.12
2023-07-21,76,8,890.23,7121.84
2023-07-21,89,4,789.29,3157.16
2023-07-21,19,6,622.88,3737.2799999999997
2023-07-21,53,5,97.21,486.04999999999995
2023-07-21,52,5,273.99,1369.95
2023-07-21,25,8,751.81,6014.48
2023-07-21,67,5,46.54,232.7
2023-07-21,95,8,368.97,2951.76
2023-07-21,59,4,152.23,608.92
2023-07-21,81,4,860.02,3440.08
2023-07-21,26,10,676.77,6767.7
2023-07-21,57,5,559.52,2797.6
2023-07-21,13,8,884.87,7078.96
2023-07-21,21,6,524.23,3145.38
2023-07-21,74,2,565.28,1130.56
2023-07-21,104,10,748.03,7480.299999999999
2023-07-21,14,5,401.77,2008.85
2023-07-21,16,7,399.38,2795.66
2023-07-21,88,8,824.19,6593.52
2023-07-21,60,6,491.01,2946.06
